extract_timestamp,origin,destination,depart_date,best_price,ingest_timestamp
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-09,767581.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-06,780320.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-07,768494.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-08,777763.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-12,796522.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-13,805456.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-14,791879.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-15,802063.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-30,800043.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-10,806366.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-11,792045.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-19,845585.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-22,865844.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-20,885648.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SUB,2023-04-21,903282.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-16,1645744.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-17,1636762.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-18,1627688.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-19,1679887.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-23,1670236.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-01,1668761.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-24,1687001.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-02,1640825.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-03,1634376.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-25,1636616.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-26,1684595.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-04,1611154.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-20,1662424.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-21,1683957.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-22,1636680.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-09,1688515.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-05,1604229.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-27,1604092.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-28,1628904.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-06,1669235.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-07,1680382.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-29,1659310.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-08,1632930.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-12,1665015.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-13,1620922.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-14,1620510.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-15,1656338.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-30,1680146.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-10,1652251.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,JOG,2023-04-11,1625153.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-01,620886.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-02,632056.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-03,637800.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-04,641903.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-09,622275.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-05,655889.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-06,648500.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-07,627317.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-08,620903.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-22,834874.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-28,863727.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-29,835728.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-14,855805.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-15,841920.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-16,906898.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-17,895688.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-18,909976.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-19,886688.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-23,912757.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-24,873447.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-25,878157.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-26,913254.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-20,898118.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-21,886852.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-27,874526.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-12,883310.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-13,900120.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-30,867355.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-10,879349.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,YIA,2023-04-11,879195.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-24,615084.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-25,589055.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-26,593383.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-01,782953.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-02,793910.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-03,795117.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-04,791518.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-09,788822.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-05,803207.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-06,800554.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-07,802460.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-08,803926.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-10,787087.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-16,954187.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-17,933343.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-18,969326.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-19,970144.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-23,951789.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-22,960846.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-27,953053.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-28,947292.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-29,931819.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-12,937796.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-13,955699.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-14,916824.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-15,946729.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-30,963606.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-11,920605.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-20,1020146.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,SOC,2023-04-21,1018077.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-16,723644.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-17,750551.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-18,722814.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-19,727461.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-01,730618.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-23,743572.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-02,750078.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-24,754700.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-03,761366.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-25,764316.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-04,763760.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-26,728728.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-20,728533.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-21,765985.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-22,763586.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-09,755502.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-27,761395.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-05,734275.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-28,723192.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-06,734042.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-07,752449.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-29,744172.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-08,759441.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-12,728521.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-13,738395.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-14,747587.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-15,741266.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-30,740729.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-10,750170.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,TKG,2023-04-11,745137.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-01,850552.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-02,845129.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-25,834151.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-04,877888.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-26,878860.0,2026-04-02 16:30:10
2022-12-24 11:25:37.656571,JKTC,BTH,2023-04-27,873682.0,2026-04-02 16:30:10
